ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
13201791,JG413512,9/6/23 7:00,009XX E 40TH ST,498,BATTERY,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",APARTMENT,False,True,214,2,4.0,36.0,04B,1183241.0,1878620.0,2023,9/14/23 15:43,41.82213036,-87.60327658,"(41.822130356, -87.603276576)"
13202305,JG414339,9/6/23 22:30,0000X E GARFIELD BLVD,031A,ROBBERY,ARMED - HANDGUN,GAS STATION,False,False,225,2,3.0,40.0,3,1177792.0,1868568.0,2023,9/14/23 15:43,41.79467209,-87.62357087,"(41.794672085, -87.623570871)"
13204785,JG413430,9/6/23 11:00,057XX S CICERO AVE,810,THEFT,OVER $500,AIRPORT TERMINAL LOWER LEVEL - NON-SECURE AREA,False,False,813,8,13.0,56.0,6,1145654.0,1866253.0,2023,9/14/23 15:43,41.78898704,-87.74147999,"(41.788987036, -87.74147999)"
13202368,JG414229,9/6/23 21:22,006XX W WILSON DR,560,ASSAULT,SIMPLE,PARK PROPERTY,False,False,1914,19,46.0,3.0,08A,1171340.0,1930917.0,2023,9/14/23 15:43,41.96590572,-87.64539748,"(41.965905724, -87.645397479)"
13202012,JG413859,9/6/23 15:45,036XX W 16TH ST,530,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,STREET,False,False,1014,10,24.0,29.0,04A,1152458.0,1891802.0,2023,9/14/23 15:43,41.85896566,-87.71585846,"(41.858965656, -87.71585846)"
13201176,JG412967,9/6/23 0:23,032XX W IRVING PARK RD,326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,False,False,1733,17,33.0,16.0,3,1154247.0,1926417.0,2023,9/14/23 15:43,41.95391683,-87.70836586,"(41.953916833, -87.70836586)"
13201651,JG413377,9/6/23 9:00,071XX S ST LAWRENCE AVE,560,ASSAULT,SIMPLE,APARTMENT,False,True,323,3,6.0,69.0,08A,1181470.0,1857861.0,2023,9/14/23 15:43,41.76520694,-87.61041391,"(41.76520694, -87.610413911)"
13201727,JG413693,9/6/23 15:02,016XX W 47TH ST,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,True,False,924,9,15.0,61.0,6,1166298.0,1873549.0,2023,9/14/23 15:43,41.80859321,-87.66557723,"(41.80859321, -87.665577234)"
13207693,JG420704,8/14/23 15:00,006XX N MICHIGAN AVE,1220,DECEPTIVE PRACTICE,THEFT OF LOST / MISLAID PROPERTY,DEPARTMENT STORE,False,False,1834,18,42.0,8.0,11,1177314.0,1904693.0,2023,9/14/23 15:41,41.89381253,-87.62422992,"(41.893812529, -87.624229924)"
13201220,JG413028,9/6/23 4:31,034XX N PULASKI RD,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,True,1731,17,30.0,16.0,14,1149111.0,1922907.0,2023,9/14/23 15:43,41.94438634,-87.72733776,"(41.944386341, -87.727337759)"
13201500,JG413379,9/6/23 5:00,001XX N PINE AVE,1581,SEX OFFENSE,NON-CONSENSUAL DISSEMINATION OF PRIVATE SEXUAL IMAGES,RESIDENCE,False,True,1523,15,37.0,25.0,17,1139479.0,1900503.0,2023,9/14/23 15:43,41.88308863,-87.76328861,"(41.883088627, -87.763288609)"
13202560,JG413542,9/6/23 2:30,009XX E GRAND AVE,281,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,HOSPITAL BUILDING / GROUNDS,False,True,1834,18,42.0,8.0,2,1182641.0,1904157.0,2023,9/14/23 15:43,41.89221925,-87.60468265,"(41.89221925, -87.604682647)"
13208223,JG421078,9/5/23 22:10,007XX W ADAMS ST,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1232,12,34.0,28.0,14,1171256.0,1899328.0,2023,9/14/23 15:41,41.87922585,-87.64663642,"(41.879225851, -87.646636417)"
13203282,JG415527,9/6/23 14:30,063XX N RICHMOND ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,False,2413,24,50.0,2.0,11,1155528.0,1941895.0,2023,9/14/23 15:43,41.99636357,-87.70323823,"(41.996363572, -87.703238225)"
13202682,JG414798,9/6/23 9:30,057XX S CICERO AVE,820,THEFT,$500 AND UNDER,AIRPORT TERMINAL LOWER LEVEL - SECURE AREA,False,False,813,8,13.0,56.0,6,1145654.0,1866253.0,2023,9/14/23 15:43,41.78898704,-87.74147999,"(41.788987036, -87.74147999)"
13201949,JG414006,9/6/23 18:09,039XX S ARCHER AVE,031A,ROBBERY,ARMED - HANDGUN,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,921,9,12.0,58.0,3,1159467.0,1878573.0,2023,9/14/23 15:43,41.8225226,-87.69049409,"(41.8225226, -87.690494093)"
13201806,JG413749,9/6/23 14:49,0000X E GRAND AVE,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,True,False,1834,18,42.0,8.0,6,1176796.0,1903917.0,2023,9/14/23 15:43,41.89169488,-87.62615583,"(41.891694878, -87.626155832)"
13202226,JG414303,9/6/23 22:23,024XX S FEDERAL ST,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,False,False,131,1,3.0,34.0,04A,1176083.0,1888296.0,2023,9/14/23 15:43,41.84884597,-87.62924489,"(41.848845969, -87.629244886)"
13201382,JG413209,9/6/23 1:00,085XX S DREXEL AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,True,True,632,6,8.0,44.0,08B,1183715.0,1848531.0,2023,9/14/23 15:43,41.73955239,-87.60247589,"(41.739552385, -87.602475891)"
13208522,JG421639,8/12/23 0:01,047XX S SEELEY AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,False,False,931,9,15.0,61.0,11,1163492.0,1873192.0,2023,9/14/23 15:41,41.80767293,-87.67587906,"(41.807672926, -87.675879062)"
13208245,JG421263,8/14/23 4:03,069XX N ASHLAND BLVD,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,OTHER (SPECIFY),False,False,2431,24,49.0,1.0,11,1164533.0,1945811.0,2023,9/14/23 15:41,42.00692256,-87.67000125,"(42.006922562, -87.670001247)"
13202408,JG414344,9/6/23 23:54,011XX W LOYOLA AVE,560,ASSAULT,SIMPLE,ALLEY,False,True,2432,24,49.0,1.0,08A,1167457.0,1943877.0,2023,9/14/23 15:43,42.00155296,-87.65929943,"(42.001552964, -87.659299433)"
13201506,JG413345,9/6/23 8:03,045XX S DREXEL BLVD,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,221,2,4.0,39.0,7,1182954.0,1875137.0,2023,9/14/23 15:43,41.81257944,-87.60443782,"(41.812579436, -87.604437824)"
13202171,JG414143,9/6/23 19:48,082XX S COLES AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,424,4,7.0,46.0,14,1198250.0,1850974.0,2023,9/14/23 15:43,41.74590509,-87.54914144,"(41.745905086, -87.549141439)"
13203504,JG415585,9/6/23 22:15,061XX S KEDZIE AVE,031A,ROBBERY,ARMED - HANDGUN,STREET,False,False,823,8,14.0,66.0,3,1156105.0,1863802.0,2023,9/14/23 15:43,41.78205732,-87.70322518,"(41.78205732, -87.70322518)"
13202921,JG414279,9/6/23 22:17,106XX S AVENUE F,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,432,4,10.0,52.0,08B,1203499.0,1835102.0,2023,9/14/23 15:43,41.70221832,-87.53045097,"(41.702218321, -87.530450967)"
13208057,JG421044,8/31/23 17:45,002XX E 95TH ST,1206,DECEPTIVE PRACTICE,"THEFT BY LESSEE, MOTOR VEHICLE",VEHICLE - COMMERCIAL,False,False,511,5,9.0,49.0,11,1179729.0,1842043.0,2023,9/14/23 15:41,41.72184048,-87.61727759,"(41.721840482, -87.617277592)"
13208579,JG420980,9/1/23 20:00,043XX N LEAVITT ST,810,THEFT,OVER $500,STREET,False,False,1911,19,47.0,5.0,6,1160914.0,1928757.0,2023,9/14/23 15:41,41.96020189,-87.68379197,"(41.960201886, -87.683791965)"
13202519,JG414283,9/6/23 21:58,011XX N SPAULDING AVE,2850,PUBLIC PEACE VIOLATION,BOMB THREAT,APARTMENT,False,False,1121,11,26.0,23.0,24,1154102.0,1907362.0,2023,9/14/23 15:43,41.90163129,-87.70940862,"(41.901631293, -87.709408616)"
13202759,JG414772,9/6/23 16:00,021XX E 87TH ST,560,ASSAULT,SIMPLE,SCHOOL - PUBLIC GROUNDS,False,False,412,4,8.0,45.0,08A,1191768.0,1847705.0,2023,9/14/23 15:43,41.73709431,-87.57299818,"(41.737094305, -87.572998178)"
13203131,JG415359,9/6/23 11:19,055XX W MELROSE ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,False,False,1633,16,30.0,15.0,26,1138906.0,1921060.0,2023,9/14/23 15:43,41.93950984,-87.76489245,"(41.939509837, -87.764892445)"
13202506,JG414474,9/7/23 0:00,092XX S BLACKSTONE AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,413,4,8.0,48.0,7,1187727.0,1844091.0,2023,9/14/23 15:43,41.72727413,-87.58791764,"(41.727274127, -87.587917642)"
13208159,JG421313,8/23/23 15:00,010XX S OAKLEY BLVD,890,THEFT,FROM BUILDING,APARTMENT,False,False,1225,12,28.0,28.0,6,1161208.0,1895339.0,2023,9/14/23 15:41,41.86849436,-87.68364177,"(41.868494355, -87.683641769)"
13201893,JG413900,9/6/23 17:00,017XX E 95TH ST,1195,DECEPTIVE PRACTICE,FINANCIAL EXPLOITATION OF AN ELDERLY OR DISABLED PERSON,OTHER (SPECIFY),False,True,431,4,7.0,51.0,11,1189409.0,1842324.0,2023,10/24/23 15:40,41.72238516,-87.58181284,"(41.722385161, -87.581812836)"
13204489,JG416325,9/6/23 11:00,0000X E 8TH ST,810,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,123,1,4.0,32.0,6,1176857.0,1896680.0,2023,11/4/23 15:40,41.87183477,-87.62615082,"(41.871834768, -87.62615082)"
13202165,JG414142,9/6/23 19:48,082XX S COLES AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,424,4,7.0,46.0,08B,1198250.0,1850974.0,2023,9/14/23 15:43,41.74590509,-87.54914144,"(41.745905086, -87.549141439)"
13202045,JG414152,9/6/23 16:50,031XX W MADISON ST,820,THEFT,$500 AND UNDER,STREET,False,False,1222,12,28.0,27.0,6,1155397.0,1899849.0,2023,9/14/23 15:43,41.88098896,-87.70485404,"(41.880988964, -87.704854042)"
13201887,JG413685,9/6/23 15:07,052XX N WESTERN AVE,502R,OTHER OFFENSE,VEHICLE TITLE / REGISTRATION OFFENSE,STREET,False,False,2012,20,40.0,4.0,26,1159408.0,1934616.0,2023,9/14/23 15:43,41.97631047,-87.68916679,"(41.976310466, -87.689166788)"
13202910,JG415061,9/6/23 17:30,053XX S INDIANA AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE - YARD (FRONT / BACK),False,False,231,2,3.0,40.0,7,1178508.0,1869568.0,2023,9/14/23 15:43,41.79739993,-87.62091494,"(41.797399927, -87.620914942)"
13203412,JG415087,9/6/23 21:00,033XX W ARTHINGTON ST,520,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,RESIDENCE,False,True,1134,11,24.0,29.0,04A,1154345.0,1895847.0,2023,9/14/23 15:43,41.87002813,-87.70882386,"(41.870028132, -87.708823855)"
13208466,JG421542,8/20/23 2:00,103XX S DOTY AVE E,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,434,4,10.0,51.0,7,1189757.0,1836996.0,2023,9/14/23 15:41,41.70775621,-87.58070877,"(41.707756212, -87.580708771)"
13202146,JG413963,9/6/23 17:29,012XX W 86TH ST,620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,False,False,613,6,17.0,71.0,5,1169386.0,1847750.0,2023,9/14/23 15:43,41.73773115,-87.65499749,"(41.737731152, -87.654997489)"
13206811,JG419693,9/6/23 7:00,095XX S CALHOUN AVE,820,THEFT,$500 AND UNDER,RESIDENCE - PORCH / HALLWAY,False,False,431,4,7.0,51.0,6,1194726.0,1841933.0,2023,9/14/23 15:43,41.7211832,-87.56235057,"(41.721183199, -87.56235057)"
13201689,JG413578,9/6/23 13:01,042XX W THOMAS ST,326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,False,False,1111,11,37.0,23.0,3,1148012.0,1907000.0,2023,9/14/23 15:43,41.90075729,-87.73178739,"(41.90075729, -87.731787389)"
13204269,JG416690,9/6/23 3:00,100XX S LOWE AVE,810,THEFT,OVER $500,STREET,False,False,2232,22,9.0,73.0,6,1173741.0,1838339.0,2023,9/14/23 15:43,41.71181076,-87.63931992,"(41.711810762, -87.639319919)"
13202300,JG414311,9/6/23 23:00,012XX S WABASH AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,131,1,34.0,33.0,7,1176963.0,1894850.0,2023,9/14/23 15:43,41.86681074,-87.62581703,"(41.866810739, -87.625817031)"
13201132,JG412939,9/6/23 0:22,023XX N KEDVALE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,ALLEY,False,True,2525,25,35.0,20.0,08B,1148328.0,1915262.0,2023,9/14/23 15:43,41.92342294,-87.73041337,"(41.923422944, -87.730413365)"
13201785,JG413705,9/6/23 14:51,055XX S MAPLEWOOD AVE,460,BATTERY,SIMPLE,SCHOOL - PUBLIC GROUNDS,False,False,824,8,15.0,63.0,08B,1160312.0,1867892.0,2023,9/14/23 15:43,41.7931952,-87.6876885,"(41.793195202, -87.687688498)"
13202277,JG413065,9/6/23 4:30,014XX S SPRINGFIELD AVE,479,BATTERY,"AGGRAVATED - HANDS, FISTS, FEET, SERIOUS INJURY",APARTMENT,False,True,1011,10,24.0,29.0,04B,1150613.0,1892785.0,2023,9/14/23 15:43,41.86169934,-87.72260523,"(41.861699337, -87.722605232)"
13201312,JG413178,9/6/23 8:40,028XX W DIVISION ST,860,THEFT,RETAIL THEFT,GAS STATION,False,False,1211,12,26.0,24.0,6,1157398.0,1907857.0,2023,9/14/23 15:43,41.9029232,-87.69728851,"(41.902923197, -87.697288509)"
13202221,JG414092,9/6/23 17:12,024XX W POTOMAC AVE,820,THEFT,$500 AND UNDER,STREET,True,False,1423,14,26.0,24.0,6,1159989.0,1908574.0,2023,9/14/23 15:43,41.90483759,-87.68775144,"(41.904837592, -87.687751444)"
13201736,JG413766,9/6/23 14:25,038XX W 81ST PL,560,ASSAULT,SIMPLE,SCHOOL - PUBLIC GROUNDS,False,False,834,8,18.0,70.0,08A,1152277.0,1850267.0,2023,9/14/23 15:43,41.7449912,-87.71761499,"(41.744991196, -87.717614993)"
13203684,JG414763,9/6/23 20:00,027XX W DEVON AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,2412,24,50.0,2.0,7,1156740.0,1942345.0,2023,9/14/23 15:43,41.99757383,-87.69876753,"(41.997573831, -87.698767532)"
13201660,JG413504,9/6/23 12:36,074XX S ASHLAND AVE,530,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,WAREHOUSE,False,False,735,7,17.0,67.0,04A,1166969.0,1855475.0,2023,9/14/23 15:43,41.75898158,-87.66363247,"(41.75898158, -87.663632474)"
13208431,JG421364,9/2/23 9:00,020XX W ESTES AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,APARTMENT,False,False,2424,24,49.0,1.0,11,1161317.0,1947375.0,2023,9/14/23 15:41,42.01128199,-87.68178964,"(42.011281985, -87.681789636)"
13204079,JG416361,9/6/23 16:13,069XX S WESTERN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,832,8,16.0,66.0,14,1161574.0,1858541.0,2023,9/14/23 15:43,41.76750868,-87.68332005,"(41.767508679, -87.683320046)"
13202339,JG414302,9/6/23 22:30,010XX N LARAMIE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,True,1531,15,37.0,25.0,14,1141503.0,1906453.0,2023,9/14/23 15:43,41.89937901,-87.75570919,"(41.899379012, -87.755709189)"
13202793,JG414928,9/6/23 21:00,006XX N CENTRAL PARK AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,1122,11,27.0,23.0,08B,1152270.0,1904012.0,2023,9/14/23 15:43,41.89247493,-87.71622631,"(41.892474929, -87.71622631)"
13208306,JG421352,8/24/23 19:45,015XX N DAMEN AVE,820,THEFT,$500 AND UNDER,CTA TRAIN,False,False,1424,14,1.0,24.0,6,1162780.0,1910414.0,2023,9/14/23 15:41,41.90982859,-87.67744759,"(41.90982859, -87.677447594)"
13201560,JG413320,9/6/23 10:13,055XX S THROOP ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,True,713,7,16.0,67.0,14,1168606.0,1867922.0,2023,9/14/23 15:43,41.79310257,-87.65727433,"(41.793102569, -87.65727433)"
13202170,JG414216,9/6/23 21:25,079XX S ASHLAND AVE,1330,CRIMINAL TRESPASS,TO LAND,PARKING LOT / GARAGE (NON RESIDENTIAL),True,False,611,6,17.0,71.0,26,1167051.0,1852159.0,2023,9/14/23 15:43,41.74988027,-87.66342658,"(41.749880266, -87.663426578)"
13202613,JG414665,9/7/23 0:00,0000X S LOTUS AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,RESIDENCE - YARD (FRONT / BACK),True,False,1522,15,29.0,25.0,15,1139888.0,1899379.0,2023,9/14/23 15:43,41.87999676,-87.7618142,"(41.879996761, -87.761814204)"
13201956,JG413720,9/6/23 14:15,053XX S BISHOP ST,051A,ASSAULT,AGGRAVATED - HANDGUN,RESIDENCE - YARD (FRONT / BACK),False,True,934,9,16.0,61.0,04A,1167574.0,1869311.0,2023,9/14/23 15:43,41.79693636,-87.66101873,"(41.796936356, -87.661018732)"
13208557,JG421479,9/1/23 10:00,065XX S NORMAL BLVD,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,722,7,6.0,68.0,14,1174224.0,1861353.0,2023,9/14/23 15:41,41.77495344,-87.6368689,"(41.774953436, -87.636868902)"
13202711,JG414850,9/6/23 22:00,065XX N CALIFORNIA AVE,920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,2412,24,50.0,2.0,7,1156475.0,1943324.0,2023,9/14/23 15:43,42.00026563,-87.69971572,"(42.000265632, -87.699715722)"
13201612,JG413359,9/6/23 10:30,047XX N MELVINA AVE,560,ASSAULT,SIMPLE,APARTMENT,False,True,1622,16,41.0,15.0,08A,1134197.0,1931062.0,2023,9/14/23 15:43,41.96704074,-87.78196317,"(41.967040741, -87.781963169)"
13201888,JG413924,9/6/23 16:35,010XX W WILSON AVE,430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,RESTAURANT,False,False,1914,19,46.0,3.0,04B,1168561.0,1930719.0,2023,9/14/23 15:43,41.96542318,-87.65562101,"(41.965423179, -87.655621013)"
13202192,JG414255,9/6/23 20:20,111XX S BELL AVE,2890,PUBLIC PEACE VIOLATION,OTHER VIOLATION,APARTMENT,False,False,2212,22,19.0,75.0,24,1163375.0,1830798.0,2023,9/14/23 15:43,41.69133997,-87.67749338,"(41.691339972, -87.677493383)"
13201444,JG413221,9/6/23 8:30,048XX W WRIGHTWOOD AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,False,False,2521,25,31.0,19.0,04A,1143786.0,1916862.0,2023,9/14/23 15:43,41.92789992,-87.74706232,"(41.927899924, -87.747062318)"
13203164,JG415352,9/6/23 22:15,008XX E 63RD ST,031A,ROBBERY,ARMED - HANDGUN,STREET,False,False,313,3,20.0,42.0,3,1182734.0,1863414.0,2023,9/14/23 15:43,41.78041566,-87.60560879,"(41.780415657, -87.605608794)"
13201794,JG413734,9/6/23 14:30,042XX W MONROE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1115,11,28.0,26.0,14,1148054.0,1899322.0,2023,9/14/23 15:43,41.87968721,-87.73183081,"(41.87968721, -87.731830814)"
13203004,JG415117,9/6/23 15:00,048XX W KAMERLING AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,True,2533,25,37.0,25.0,14,1143794.0,1908542.0,2023,9/14/23 15:43,41.90506883,-87.74724185,"(41.905068825, -87.747241853)"
13202629,JG414750,9/6/23 19:00,005XX E 33RD ST,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,211,2,4.0,35.0,14,1180360.0,1883173.0,2023,9/14/23 15:43,41.83469081,-87.61370565,"(41.834690813, -87.613705645)"
13206117,JG418556,9/6/23 5:00,055XX W LAKE ST,281,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,RESIDENCE,False,False,1523,15,37.0,25.0,2,1139343.0,1902197.0,2023,9/14/23 15:43,41.88773966,-87.76374673,"(41.887739656, -87.763746728)"
13202931,JG414680,9/6/23 18:00,048XX S LAKE PARK AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,222,2,4.0,39.0,14,1186953.0,1873098.0,2023,9/14/23 15:43,41.80689027,-87.58983438,"(41.806890268, -87.589834384)"
13205201,JG417634,9/6/23 14:19,0000X E 11TH ST,820,THEFT,$500 AND UNDER,ALLEY,False,False,123,1,4.0,32.0,6,1176612.0,1895734.0,2023,9/14/23 15:43,41.86924442,-87.62707888,"(41.869244422, -87.62707888)"
13202714,JG414610,9/6/23 21:00,035XX N NEENAH AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1632,16,38.0,17.0,7,1132077.0,1922909.0,2023,9/14/23 15:43,41.94470522,-87.78994836,"(41.944705219, -87.789948362)"
13203670,JG415858,9/6/23 15:00,007XX W MELROSE ST,920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,False,False,1925,19,44.0,6.0,7,1170800.0,1921867.0,2023,9/14/23 15:43,41.9410841,-87.64764917,"(41.9410841, -87.647649169)"
13203096,JG415303,9/6/23 21:00,016XX W JULIAN ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1433,14,1.0,24.0,7,1165217.0,1909893.0,2023,9/14/23 15:43,41.90834745,-87.66850993,"(41.908347446, -87.668509926)"
13201853,JG413908,9/6/23 16:00,014XX N CLAREMONT AVE,810,THEFT,OVER $500,STREET,False,False,1424,14,1.0,24.0,6,1160479.0,1909519.0,2023,9/14/23 15:43,41.90742061,-87.68592533,"(41.907420613, -87.685925328)"
13201505,JG413382,9/6/23 11:10,116XX S MARSHFIELD AVE,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,2234,22,21.0,75.0,6,1167467.0,1827551.0,2023,9/14/23 15:43,41.68234318,-87.66260466,"(41.682343181, -87.662604657)"
13204446,JG415032,9/6/23 0:30,012XX W MONTROSE AVE,890,THEFT,FROM BUILDING,APARTMENT,False,False,1913,19,46.0,3.0,6,1166978.0,1929347.0,2023,9/14/23 15:43,41.96169257,-87.66148088,"(41.961692571, -87.661480876)"
13208114,JG421208,4/9/23 0:00,007XX W DIVERSEY PKWY,810,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1934,19,44.0,6.0,6,1170960.0,1918833.0,2023,9/14/23 15:41,41.93275517,-87.64715037,"(41.932755165, -87.647150367)"
13202286,JG414292,9/6/23 21:30,003XX W 77TH ST,460,BATTERY,SIMPLE,ALLEY,False,False,623,6,17.0,69.0,08B,1175176.0,1853886.0,2023,9/14/23 15:43,41.75444191,-87.6336017,"(41.754441912, -87.633601696)"
13206378,JG418524,9/6/23 11:30,003XX E 60th St,820,THEFT,$500 AND UNDER,RESIDENCE - PORCH / HALLWAY,False,False,232,2,20.0,40.0,6,1179736.0,1865310.0,2023,9/14/23 15:43,41.78568756,-87.61654192,"(41.785687563, -87.616541923)"
13202896,JG414970,9/7/23 0:00,040XX W 26TH ST,560,ASSAULT,SIMPLE,DRUG STORE,False,False,1031,10,22.0,30.0,08A,1150021.0,1886423.0,2023,9/14/23 15:43,41.84425276,-87.72494385,"(41.844252757, -87.724943845)"
13206954,JG419891,9/6/23 2:00,018XX N LEAVITT ST,810,THEFT,OVER $500,STREET,False,False,1434,14,32.0,22.0,6,1161402.0,1912292.0,2023,9/14/23 15:43,41.91501076,-87.68245744,"(41.915010762, -87.682457437)"
13202507,JG414537,9/6/23 16:30,048XX S DORCHESTER AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE NON-COMMERCIAL,False,False,222,2,4.0,39.0,14,1186381.0,1873151.0,2023,9/14/23 15:43,41.80704926,-87.59193059,"(41.807049263, -87.591930589)"
13201751,JG413719,9/6/23 12:30,134XX S BALTIMORE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,433,4,10.0,55.0,14,1199105.0,1816488.0,2023,9/14/23 15:43,41.65125085,-87.54716206,"(41.651250849, -87.547162057)"
13201149,JG412968,9/6/23 0:56,083XX S ABERDEEN ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,True,613,6,17.0,71.0,08B,1170440.0,1849414.0,2023,9/14/23 15:43,41.74227454,-87.65108758,"(41.742274536, -87.651087579)"
13201629,JG413587,9/6/23 7:15,020XX N SAWYER AVE,810,THEFT,OVER $500,APARTMENT,False,False,1413,14,26.0,22.0,6,1154178.0,1913551.0,2023,9/14/23 15:43,41.91861294,-87.70896398,"(41.918612938, -87.708963978)"
13203314,JG415069,9/6/23 15:36,033XX N ASHLAND AVE,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,1922,19,32.0,6.0,6,1165066.0,1922064.0,2023,9/14/23 15:43,41.9417486,-87.66871808,"(41.941748603, -87.668718084)"
13201254,JG413005,9/6/23 3:07,111XX S LANGLEY AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,531,5,9.0,50.0,14,1182905.0,1831186.0,2023,9/14/23 15:43,41.69197441,-87.60598043,"(41.691974413, -87.605980429)"
13202807,JG414865,9/6/23 15:00,008XX E 103RD ST,460,BATTERY,SIMPLE,SCHOOL - PUBLIC GROUNDS,False,False,512,5,9.0,50.0,08B,1183988.0,1836860.0,2023,9/14/23 15:43,41.70751943,-87.60183902,"(41.707519433, -87.601839023)"
13203920,JG416051,9/6/23 16:43,010XX W WILSON AVE,430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,RESTAURANT,False,False,1914,19,46.0,3.0,04B,1168561.0,1930719.0,2023,9/14/23 15:43,41.96542318,-87.65562101,"(41.965423179, -87.655621013)"
13201641,JG413223,9/6/23 8:58,070XX S LOWE AVE,560,ASSAULT,SIMPLE,RESIDENCE,False,False,732,7,6.0,68.0,08A,1173185.0,1858173.0,2023,9/14/23 15:43,41.76625017,-87.64077159,"(41.76625017, -87.640771585)"
13201429,JG413151,9/6/23 6:30,041XX W FLETCHER ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,2523,25,31.0,21.0,7,1148093.0,1920619.0,2023,9/14/23 15:43,41.93812756,-87.7311386,"(41.938127563, -87.731138599)"
